crypto,tweet_id,text,favorite_count,retweet_count,created_at,source,reply_to_status,reply_to_user,retweets,favorite
@ethereum,1669436857241817104,"RT @EFDevconnect: 🥳 We're excited to share a first glimpse into the Devconnect schedule!

It's a work in progress &amp; we'll see more events t…",0,49,2023-06-15 20:08:58+00:00,Twitter Web App,,,49,0
@ethereum,1669383331580870666,"RT @EF_ESP: New year, new grants ✨

Check out our latest Allocation Update blog post to learn more about the projects that received funding…",0,70,2023-06-15 16:36:16+00:00,Twitter Web App,,,70,0
@ethereum,1669383221698523138,"RT @ethdotorg: Got questions? Better have the answers too... 🧐

We're delighted to announce that all quizzes on https://t.co/FVvSiRzgE4 are…",0,26,2023-06-15 16:35:50+00:00,Twitter Web App,,,26,0
@ethereum,1668341382384328704,"RT @DAOResearchCo: How do we mitigate our Big Tech problem?

By enhancing &amp; supporting equitably owned and governed alternatives.

We descr…",0,135,2023-06-12 19:35:56+00:00,Twitter Web App,,,135,0
@ethereum,1667258084778037270,"RT @ETHGlobal: 🍁 The countdown is on! 

Hackers, ETHGlobal Waterloo is officially only two weeks away! 
Now is the time to finalize your su…",0,182,2023-06-09 19:51:18+00:00,Twitter Web App,,,182,0
@ethereum,1666598009751175168,"RT @EF_ESP: 🎉🎉🎉🎉
ESP is hosting a new round to encourage the diversification of Ethereum nodes and their use cases. 
Looking for creative a…",0,255,2023-06-08 00:08:24+00:00,Twitter Web App,,,255,0
@ethereum,1666388891039854592,"RT @TMIYChao: Still not sure about applying? You have time till June 16 and on June 12, 4:30PM UTC, we will hold a town hall to answer all…",0,80,2023-06-07 10:17:26+00:00,Twitter Web App,,,80,0
@ethereum,1664574506134917123,"RT @joshdavislight: 🎉 Big news, #Ethereum community! Applications for the 4th cohort of the Ethereum Protocol Fellowship (EPF) are now OPEN…",0,281,2023-06-02 10:07:43+00:00,Twitter Web App,,,281,0
@ethereum,1664128460216754177,"RT @dannyryan: Repost -- LSDs above critical consensus thresholds pose risks to the Ethereum protocol

With withdrawals enabled, it's time…",0,227,2023-06-01 04:35:17+00:00,Twitter Web App,,,227,0
@ethereum,1663674658388946945,"RT @CarlBeek: 🕯️100k! 🕯️

the KZG ceremony has hit 100k contributions! this is more than 10x my goal for this project.

i’m humbled by ever…",0,234,2023-05-30 22:32:02+00:00,Twitter Web App,,,234,0
@ethereum,1662082588071059456,"RT @sinahab: Here is my conversation with @AyaMiyagotchi.

We talk about Aya's philosophy in leading the Ethereum Foundation, Ethereum as a…",0,207,2023-05-26 13:05:43+00:00,Twitter Web App,,,207,0
@ethereum,1661806762494754825,"RT @CarlBeek: 🕯️to participate in the KZG ceremony, you now have to have sent only 16 transactions in the past🕯️

let's get to 100k contrib…",0,215,2023-05-25 18:49:41+00:00,Twitter Web App,,,215,0
@ethereum,1661483934683893760,"RT @ETHGlobal: 🍁 ETHGlobal Waterloo is in less than a month! 

💸 $200,000 USD in prizes are available
🗺 Meet builders from around the world…",0,213,2023-05-24 21:26:53+00:00,Twitter Web App,,,213,0
@ethereum,1658953016580481025,"RT @erc4337: Are you ready for Paymasters?

Two huge announcements today 🤯

1. @visa showcased two ERC-4337 Paymasters, demonstrating both…",0,327,2023-05-17 21:49:55+00:00,Twitter Web App,,,327,0
@ethereum,1657159316594466818,RT @terencechain: I developed a newfound appreciation for blockchain liveness (especially LMD-GHOST fork choice) since yesterday's incident…,0,437,2023-05-12 23:02:24+00:00,Twitter Web App,,,437,0
@ethereum,1657159152609771523,"RT @superphiz: The beacon chain did not ""halt"", to suggest that it did is willfully spreading misinformation. Finalization was delayed for…",0,255,2023-05-12 23:01:45+00:00,Twitter Web App,,,255,0
@ethereum,1657145778635153409,"RT @dannyryan: client diversity ftw
hard to imagine working on a system without it

not only does it bring an incredibly diverse set of cha…",0,251,2023-05-12 22:08:36+00:00,Twitter Web App,,,251,0
